db_id,question,evidence,SQL
movie_platform,"What's of rating on the movie ""Innocence Unprotected"" by the user who created the movie list ""250 Favourite Films""?",Innocence Unprotected' is movie_title; '250 Favourite Films' is list_title; rating refers to rating_score;,SELECT T1.rating_score FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id INNER JOIN lists AS T3 ON T3.user_id = T1.user_id WHERE T2.movie_title = 'Innocence Unprotected' AND T3.list_title = '250 Favourite Films'
movie_platform,"Please list the movies rated by the user who created the movie list ""250 Favourite Films"".",250 Favourite Films' is list_title; movies refers to movie_title;,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id INNER JOIN lists AS T3 ON T3.user_id = T1.user_id WHERE T3.list_title = '250 Favourite Films'
movie_platform,"What's the average rating score of the movie ""A Way of Life""?","A Way of Life' is movie_title; average rating score = Divide (Sum(rating_score), Count(rating_id));",SELECT AVG(T1.rating_score) FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T2.movie_title = 'A Way of Life'
movie_platform,"What's the percentage of the users who have rated ""1"" on the movie ""When Will I Be Loved""?","When Will I Be Loved' is movie_title; rated 1 refers to rating_score = 1; percentage = Divide(Count(rating_id where rating_score = 1),Count(rating_id)) *100;",SELECT CAST(SUM(CASE WHEN T1.rating_score = 1 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T2.movie_title = 'When Will I Be Loved'
movie_platform,"How much higher is the average rating score of the movie ""Innocence Unprotected"" than the movie ""When Will I Be Loved""?","Innocence Unprotected' and 'When Will I Be Loved' are movie_title; Average rating score = Divide(Sum(rating_score), Count(rating_id));",SELECT SUM(CASE WHEN T2.movie_title = 'Innocence Unprotected' THEN T1.rating_score ELSE 0 END) / SUM(CASE WHEN T2.movie_title = 'Innocence Unprotected' THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.movie_title = 'When Will I Be Loved' THEN T1.rating_score ELSE 0 END) / SUM(CASE WHEN T2.movie_title = 'When Will I Be Loved' THEN 1 ELSE 0 END) FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id
movie_platform,"Who was the director of the movie ""Tokyo Eyes""？","Tokyo Eyes' is movie_title, director refers to director_name;",SELECT director_name FROM movies WHERE movie_title = 'Tokyo Eyes'
movie_platform,How many films were released in 2007?,film released in 2007 refers to movie_release_year = 2007; film refers to movie,SELECT COUNT(*) FROM movies WHERE movie_release_year = 2007
movie_platform,Which of the films released in 2006 was the most popular among Mubi users?,released in 2006 refers to movie_release_year = 2006; most popular refers to Max(movie_popularity); film refers to movie;,SELECT movie_title FROM movies WHERE movie_release_year = 2006 ORDER BY movie_popularity DESC LIMIT 1
movie_platform,How many films did Åke Sandgren direct?,Ake Sandgren is the director name;  film refers to movie,SELECT COUNT(movie_title) FROM movies WHERE director_name = 'Åke Sandgren'
movie_platform,Which of the films directed by Álex de la Iclesia is the most popular among Mubi users?,Alex de la Iclesia is the director name; the most popular refers to Max(movie_popularity); films refers to movies;,SELECT movie_title FROM movies WHERE director_name = 'Åke Sandgren' ORDER BY movie_popularity DESC LIMIT 1
movie_platform,When was the movie Cops released?,Cops' is movie_title; released refers to movie_release_year;,SELECT movie_release_year FROM movies WHERE movie_title = 'Cops'
movie_platform,"Please list the id of the director of the movie ""It's Winter"".",It's Winter' is movie_title;,SELECT director_id FROM movies WHERE movie_title = 'It''s Winter'
movie_platform,Please provide the ID of the user with the most followers on the list.,most followers refers to Max(list_followers);,SELECT user_id FROM lists ORDER BY list_followers DESC LIMIT 1
movie_platform,Please provide the title of the list with the most comments on the list.,the most comments refers to Max(list_comments);,SELECT list_title FROM lists GROUP BY list_title ORDER BY COUNT(list_comments) DESC LIMIT 1
movie_platform,Which of the film released in 2008 scored the highest?,film released in 2008 refers to movie_release_year = 2008; scored the highest refers to Max(rating_score); film refers to movie;,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T2.movie_release_year = 2008 ORDER BY T1.rating_score DESC LIMIT 1
movie_platform,Please list the names of the top three movies in the number of likes related to the critic made by the user rating the movie.,likes related to the critic made by the user rating the movie refers to critic_likes; top refers to Max(critic_likes);,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id ORDER BY T1.critic_likes DESC LIMIT 3
movie_platform,How many users have more than 100 followers in the list created by users in 2009?,more than 100 followers refers to list_followers >100;  list created by the user in 2009 refers to list_creation_date_utc = '2009';,SELECT COUNT(T1.user_id) FROM lists_users AS T1 INNER JOIN lists AS T2 ON T1.list_id = T2.list_id WHERE T2.list_followers > 100 AND T1.list_creation_date_utc LIKE '2009%'
movie_platform,"How many users in Mubi give the movie ""White Night Wedding for 5""?",White Night Wedding' is movie_title; for 5 refers to rating_score = 5;,SELECT COUNT(T1.user_id) FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T1.rating_score = 5 AND T2.movie_title = 'White Night Wedding'
movie_platform,What's the cover image of the user who created the movie list 'Georgia related films'?,Play it cool' is list_title; cover image of user refers to user_cover_image_url;,SELECT T1.user_cover_image_url FROM lists_users AS T1 INNER JOIN lists AS T2 ON T1.list_id = T2.list_id WHERE T2.list_title LIKE 'Georgia related films'
movie_platform,How many followers does the list created by the user whose user_avatar_image_url is https://assets.mubicdn.net/images/avatars/74983/images-w150.jpg?1523895214 have?,followers refers to list_followers;,SELECT SUM(T2.list_followers) FROM lists_users AS T1 INNER JOIN lists AS T2 ON T1.list_id = T2.list_id WHERE T1.user_avatar_image_url = 'https://assets.mubicdn.net/images/avatars/74983/images-w150.jpg?1523895214'
movie_platform,Please list the names of the movies that user 94978 scored as 5.,user 94978 refers to user_id = 94978; scored as 5 refers to rating_score = 5;,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T1.rating_score = 5 AND T1.user_id = 94978
movie_platform,Please list the names of the films released in 2003 among the films scored by user 2941 .,released in 2003 refers to movie_release_year = 2003; user 2941 refers to user_id = 2941; film refers to movie;,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T2.movie_release_year = 2003 AND T1.user_id = 2941
movie_platform,"How many users were not trialists when they rated the movie ""Patti Smith: Dream of Life""?",Patti Smith: Dream of Life' is movie_title; the user was not a trialist when he created the list refers to user_trialist = 0;,SELECT COUNT(T1.user_id) FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T2.movie_title = 'Patti Smith: Dream of Life' AND T1.user_trialist = 0
movie_platform,Which movie has the highest average score in Mubi?,Highest average score refers to Max(Avg(rating_score));,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id GROUP BY T2.movie_title ORDER BY SUM(T1.rating_score) / COUNT(T1.rating_id) DESC LIMIT 1
movie_platform,Please list the names of the top three movies in the number comments related to the critic made by the user rating the movie.,number of comments related to the critic made by the user rating the movie refers to critic_comments; top movie refers to Max(critic_comments);,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id ORDER BY T1.critic_comments DESC LIMIT 3
movie_platform,What was the title of the first list created by a user 85981819? And please provide the user_avatar_image_url.,user 85981819 refers to user_id = 85981819;  first list created refers to Min (list_creation_date_utc);,"SELECT T2.list_title, T1.user_avatar_image_url FROM lists_users AS T1 INNER JOIN lists AS T2 ON T1.list_id = T2.list_id WHERE T1.user_id = 85981819 ORDER BY T2.list_creation_timestamp_utc LIMIT 1"
movie_platform,Please list the names of the movies that have been rated the most times in 2020.,in 2020 refers to rating_timestamp_utc = '2020%'; rated the most times refers to Max(Count(movie_title));,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T1.rating_timestamp_utc LIKE '2020%' GROUP BY T2.movie_title ORDER BY COUNT(T2.movie_title) DESC LIMIT 1
movie_platform,What is the average score for the movie Versailles Rive-Gauche?,Versailles Rive-Gauche' is movie_title; average score refers to Avg(rating_score);,SELECT AVG(T1.rating_score) FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T2.movie_title LIKE 'Versailles Rive-Gauche'
movie_platform,Which film rated by user 59988436 that received 21 comments?,user 59988436 refers to user_id = 59988436; received 21 comments refers to critic_comments = 21; film refers to movie;,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T1.user_id = 59988436 AND T1.critic_comments = 21
movie_platform,Please list the names of the movies that received more than 20 likes?,received more than 20 likes refers to critic_likes>20;,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T1.critic_likes > 20
movie_platform,"What is the average score of the movie ""The Fall of Berlin"" in 2019?",The Fall of Berlin' is movie_title; in 2019 refers to rating_timestamp_utc = 2019; Average score refers to Avg(rating_score);,SELECT SUM(T1.rating_score) / COUNT(T1.rating_id) FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T1.rating_timestamp_utc LIKE '2019%' AND T2.movie_title LIKE 'The Fall of Berlin'
movie_platform,"What percentage of users rated the movie ""Patti Smith: Dream of Life"" by more than 3?","Patti Smith: Dream of Life' is movie_title; more than 3 refers to rating_score >3; percentage = Divide(Count(rating_score where rating_score >3), Count(rating_score))*100",SELECT CAST(SUM(CASE WHEN T1.rating_score > 3 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.rating_score) FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T2.movie_title LIKE 'Patti Smith: Dream of Life'
movie_platform,Which of the film directed by director Abbas Kiarostami has the highest average score?,Abbas Kiarostami' is director_name; the highest Average score refers to Max(Avg(rating_score));,SELECT T2.movie_title FROM ratings AS T1 INNER JOIN movies AS T2 ON T1.movie_id = T2.movie_id WHERE T2.director_name = 'Abbas Kiarostami' GROUP BY T2.movie_title ORDER BY SUM(T1.rating_score) / COUNT(T1.rating_id) DESC LIMIT 1
movie_platform,Which year had the most released films?,"year refers to movie_release_year; most release films refers to MAX(COUNT(movie_id))

",SELECT movie_release_year FROM movies GROUP BY movie_release_year ORDER BY COUNT(movie_id) DESC LIMIT 1
movie_platform,Who is the director that made the most movies? Give the director's id.,director that made the most movies refers to MAX(COUNT(movie_id)),SELECT director_id FROM movies GROUP BY director_id ORDER BY COUNT(movie_id) DESC LIMIT 1
movie_platform,How many movies did the director of the highest movie popularity make?,highest movie popularity refers to MAX(movie_popularity),SELECT COUNT(movie_id) FROM movies WHERE director_id = ( SELECT director_id FROM movies ORDER BY movie_popularity DESC LIMIT 1 )
movie_platform,What's the number of the paying subscribers when rating a movie after the year 2014?,paying subscribers refers to user_has_payment_method = 1; rating a movie after the year 2014 refers to rating_date_utc>'2014%',SELECT COUNT(user_subscriber) FROM ratings_users WHERE user_has_payment_method = 1 AND rating_date_utc > '2014%'
movie_platform,Who was the earliest user created a list but didn't get any followers? Give the user ID.,earliest user created a list refers to MIN(list_creation_date_utc); didn't get any followers refers to user_subscriber = 0,SELECT user_id FROM lists_users WHERE user_subscriber = 0 ORDER BY list_creation_date_utc LIMIT 1
movie_platform,Give the number of followers for the user who posted the most lists.,number of followers refers to user_subscriber; posted the most lists refers to MAX(COUNT(list_id)),SELECT SUM(T1.list_followers) FROM lists AS T1 INNER JOIN lists_users AS T2 ON T1.list_id = T2.list_id GROUP BY T1.user_id ORDER BY COUNT(T1.list_id) DESC LIMIT 1
